servreqid,text,id,label,newlabel,newid
212636230," Dangerously fast and continuously speeding traffic. Constant honking due to turn ins/outs. Daily near misses. Need the speed limit monitored and lowered. People use Gilman as a racetrack since its basically a straightaway, putting lives in danger. Just getting out of our driveway is nearly impossible, especially since the squeeze due to the Burke-Gilman expansion.",CSB-General Inquiry,7,7,CSB-General Inquiry
218448086, Grate needs debris removed so algae bloom can move down drop drain into lake Washington,CSB-General Inquiry,7,7,CSB-General Inquiry
206138952, Pavement impassible by wheelchair,CSB-General Inquiry,7,7,CSB-General Inquiry
236888081, Fire hazard: People breaking down metal barrier to enter closed off building for demolition looks like there was a fire on roof already?,CSB-General Inquiry,7,7,CSB-General Inquiry
216809712,"Black paint on electric pole high up to reach it will need a boom or ling latter
Has been reported over 68 days ago ",SPU-Graffiti Report,0,7,CSB-General Inquiry
229683879," Jason Bolt called CSB regarding issues with Waste Management (WM) pickups on his block between 5am and 6:45am. He states he has been dealing with SPU Solid Waste to resolve this issue for a year and this is still on-going.  He says if it is not resolved this week he will seek legal action.  He says he has been dealing with Sally Hulsman and Mai Huong Kim and has sent SPU video evidence of the occurrences.  They say 1) there is nothing to be done, or 2) they will fine WM.  Most recently they said they were escalating this issue to SDCI.  Mr. Bolt says he has a contact at SDCI who said that is not true, SDCI can do nothing here.  He said he sent an email to Sally and Mai yesterday asking who is your Supervisor, and who are you discussing this with at SDCI, but has received no response.  He said, either the WM fines are not enough, or nothing is really being done after a whole year of complaints.  The location is the whole block of N 90th St. between Midvale and Nesbit - all the way to Aurora. The residential pick up is Thursday morning, the neighboring apartment building pick up is Tuesday and the Taco Bell is yet another day.  This results in broken sleep and early morning wakeups, disturbing work and school concentration, by the negligence of SPU and WM, multiple times a week.  Please escalate and contact him regarding this issue.",CSB-General Inquiry,7,7,CSB-General Inquiry
196354770, Trees and graffiti blocking sidewalks,CSB-General Inquiry,7,7,CSB-General Inquiry
221035502, Unauthorized camping,CSB-General Inquiry,7,7,CSB-General Inquiry
241262897,Glass is all broken - by high schoolers walking by. I have tried to get the glass out of the street so vehicle tires are not compromised. ,SPU-Illegal Dumping Report,3,7,CSB-General Inquiry
240138984, Garbage aka personal property,CSB-General Inquiry,7,7,CSB-General Inquiry
226973367," Why does Sonic Chiro continue to little Seattle sidewalks with their signs - weighted down with cinder blocks, no less!",CSB-General Inquiry,7,7,CSB-General Inquiry
250163938,Are you going to fix this or what I first reported it 3 weeks ago? ,SPU-Graffiti Report,0,7,CSB-General Inquiry
193306994,"Fence, garbage can, sign, mailbox
MAXIMO 8723939 ",SPU-Graffiti Report,0,7,CSB-General Inquiry
215252727, Request for lighting,SCL-Streetlight Report,13,7,CSB-General Inquiry
248225663, Sidewalk raised on the way to Columbia city light rail,CSB-General Inquiry,7,7,CSB-General Inquiry
201353943, Fence broken homeless cross highway,CSB-General Inquiry,7,7,CSB-General Inquiry
223774230,Cars are sticking out into the road. ,SPD-Parking Enforcement,4,7,CSB-General Inquiry
229519271,Please forward onto to Parks - fyi only as an anonymous report ,SDOT-Pothole,11,7,CSB-General Inquiry
194884834,Corner of union and 3rd. Your map doesn't work. ,SPU-Graffiti Report,0,7,CSB-General Inquiry
196043366,Opened the electrical panel ,SDOT-Sign and Signal Maintenance,8,7,CSB-General Inquiry
228438435,ADA issue - response required Broken ADA truncated dome plate at wheelchair ramp at Stone Wy N and n 36th st NE corner in front of former Daly's paint location,CSB-General Inquiry,7,7,CSB-General Inquiry
217974457,don't want to get hit by car ,SDOT-Sign and Signal Maintenance,8,7,CSB-General Inquiry
209799859, Loud club music. Disturbing neighborhood. Our Kids cant sleep.,CSB-General Inquiry,7,7,CSB-General Inquiry
235593073, FLAGRANT OPPORTUNITIES TO THROW PROJECTILES AT I5 BOUND TRAFFIC  - REPORTED MULTIPLE TIMES  - TRESPASS AND DUMPING AND GARBAGE  - REPORTED MULTIPLE TIMES - PUBLIC HEALTH ENDANGERMENT- PUBLIC SAFETY HAZARD  - REPORTED MULTIPLE TIMES,CSB-General Inquiry,7,7,CSB-General Inquiry
227623422,PVC pipes. ,SPU-Illegal Dumping Report,3,7,CSB-General Inquiry
205930631, Icy sidewalk in SDOT walkway,CSB-General Inquiry,7,7,CSB-General Inquiry
233878669, Hazardous materials store in abandoned camper. Camper is on stilts and could fall over and cause serious injury.,SPD-Parking Enforcement,4,7,CSB-General Inquiry
197065091,"Lack of stop bars & crosswalks.
Lots of vehicles run the stop signs. ",SDOT-Sign and Signal Maintenance,8,7,CSB-General Inquiry
196341394, Bike Trail Obstruction: Leaning Branch,CSB-General Inquiry,7,7,CSB-General Inquiry
234715791,Alley clear. posted 'closed' 5264. 6/3 @ 0910 ,SPD-Parking Enforcement,4,7,CSB-General Inquiry
224966126, Camping,CSB-General Inquiry,7,7,CSB-General Inquiry
206643141, Missing lower metal - wires exposed,CSB-General Inquiry,7,7,CSB-General Inquiry
192932872,DUPLICATE TO SR 18-00051390 SENT TO DOC ,SPU-Illegal Dumping Report,3,7,CSB-General Inquiry
248463971, Heavy equipment obstructing uphill bike lane. Equipment is parked. No work in progress.,CSB-General Inquiry,7,7,CSB-General Inquiry
234626676,Mouse/Mice running around at night seen from NEIGHBORING apartment unit ,SPR-Maintenance,6,7,CSB-General Inquiry
209827417," Large broken branch directly above sidewalk - looks like it will fall at some point, could injure pedestrians.",CSB-General Inquiry,7,7,CSB-General Inquiry
235388233,QFC shopping cart ,SPU-Illegal Dumping Report,3,7,CSB-General Inquiry
194700555,"PARKS DEPT Garbage, human waste, and injection paraphernalia needs to be cleaned up at the north east corner of mineral Springs Park.",CSB-General Inquiry,7,7,CSB-General Inquiry
204809887, Unauthorized camping,CSB-General Inquiry,7,7,CSB-General Inquiry
210809157, Unauthorized camping,CSB-General Inquiry,7,7,CSB-General Inquiry
233032777, Damaged utility cover,CSB-General Inquiry,7,7,CSB-General Inquiry
221274740, Broken wooden ramp at pedestrian cutout  @ entrance to Occidental Square,CSB-General Inquiry,7,7,CSB-General Inquiry
209803554, Broken Sprinkler,CSB-General Inquiry,7,7,CSB-General Inquiry
246890710,It would be nice to open them up before the rains come again ,SPU-Clogged Drains,5,7,CSB-General Inquiry
247744830," Cover for pier rail / time capsule at Alaskan wy and Vine St has been removed/ broken into and concrete cover is on sidewalk needs to be put back (it's heavy, need two people probably)",CSB-General Inquiry,7,7,CSB-General Inquiry
238690066," Someone put a compost bin labeled ""3013"" in our driveway. I have put it out on the corner of 19th and Waite so you can return it to the owner. That address is at least 5-10 blocks away from us.",CSB-General Inquiry,7,7,CSB-General Inquiry
224358588, Mow the strip- it looks terrible,CSB-General Inquiry,7,7,CSB-General Inquiry
230213637,Somebody carved a dick into the zip line landing area. ,SPU-Graffiti Report,0,7,CSB-General Inquiry
191654515,Please repaint white paint passenger load zone ,SDOT-Sign and Signal Maintenance,8,7,CSB-General Inquiry
247022676,Someone dumped two bags of concrete at this corner that are now getting wet with the rain and soon to be two giant concrete blocks. Someone dumped two bags of concrete at this corner that are now getting wet with the rain and soon to be two giant concrete blocks.,SPU-Illegal Dumping Report,3,7,CSB-General Inquiry
221186825, Loose wire on road,CSB-General Inquiry,7,7,CSB-General Inquiry
222817735,"We met with Edward ""Ted"" Malveaux, SDOT, and Jessica on June 22, 2017 and have been trying to get the issue resolved with reporting via telephone and in writting for quite sometime. ",SPU-Illegal Dumping Report,3,7,CSB-General Inquiry
214466671, Hoarder has been here for two months now. Been reported multiple times. Pile is growing by the day. People laying on the street/sidewalk intoxicated.,CSB-General Inquiry,7,7,CSB-General Inquiry
238690110, Curb is very damaged.  Regardless sticking out.,CSB-General Inquiry,7,7,CSB-General Inquiry
199310628,"ADA concern. Response is required. Entrance to park from the ball field parking lot, should this be a handicap ramp?",CSB-General Inquiry,7,7,CSB-General Inquiry
237701883, Increasing garbage & safety issues on 5th Ave. our employees do not feel safe parking their cars in our lot.,CSB-General Inquiry,7,7,CSB-General Inquiry
241551256, Multiple scooters/empty stolen shopping carts that are a danger to cars entering the interstate,CSB-General Inquiry,7,7,CSB-General Inquiry
241977777, Busted out bus shelter glass,CSB-General Inquiry,7,7,CSB-General Inquiry
213266579, The fire hydrant is leaking at the base.  You can see water flowing out.  9:45am,CSB-General Inquiry,7,7,CSB-General Inquiry
244837588," Caller left message with CSB to report an ""enlarging RV camp"" at 1st Ave S & SW Kenyon St. She said there were some Ecology blocks put up after a RV fire, but the camp is getting larger, with junk cars, grocery carts and trash lining the street and she is concerned it is destroying the adjacent wetland area.",SDOT-Abandoned Vehicle,2,7,CSB-General Inquiry
213760310," 5th & Pine, dangerous sidewalk hole outside Nordstrom Rack.",CSB-General Inquiry,7,7,CSB-General Inquiry
213859752, Merry Go Round at Salmon Bay Park has become really wobbly and doesn't spin easily anymore. Not sure if something is wrong with the joint where it spins.,CSB-General Inquiry,7,7,CSB-General Inquiry
231252013, Large Boulder in middle of sidewalk,CSB-General Inquiry,7,7,CSB-General Inquiry
237065785," Piles of glass along Seward Park Ave S, south of Othello. Mostly at ends of driveways. Hazardous to people of bikes. Already saw one flat!",CSB-General Inquiry,7,7,CSB-General Inquiry
224023327, Abandoned shopping carts,CSB-General Inquiry,7,7,CSB-General Inquiry
228432337, This damaged and abandoned compost bin has been here FOR MONTHS and now attracted another bin. I have reported this before in the summer and it was closed without resolution.,CSB-General Inquiry,7,7,CSB-General Inquiry
202952422," Blue tent tart on city sidewalk, see photo",CSB-General Inquiry,7,1,SEA-Unauthorized Encampment
244826583, Litter and drug use,CSB-General Inquiry,7,1,SEA-Unauthorized Encampment
249817132, Illegal camping,CSB-General Inquiry,7,1,SEA-Unauthorized Encampment
202776840," Issue: ILLEGAL CAMPING & crimeLocation: Along the banks of ship canal between 1st NW & 3rd NW (btwn 142 NW Canal & 309 NW 39th St). So, this is not a complaint against the businesses, just using the address. Request: REMOVE encampment, RV's. If they don't want help, escort them out of city limits. Problems: A large permanent encampment has been there for SEVERAL YEARS now. If you bike or walk by, you may not see them. We can see them from work across the canal (we work at King Co. Environmental Lab), or anyone could that travels on the canal. We have also seen loads of bicycles being delivered. These are NOT from jobs as bike messengers, but likely stolen.Along the path have found needles and most disturbingly human waste. It's ironic that Seattle PUD & King Co. spend millions on bacterial monitoring in storm water; storm water upgrades; stream restoration; etc. yet allow areas where human waste is out in the open. I feel sorry for homeless and volunteer in services that help them, but these are permanent camps and folks refuse help or to move on. As homeowner resident, I would be fined if violated waste rules (in fact, last week it cost me at least $40 to dump an old toilet that Ballard Reuse wouldn't take), didn't pay my phone/water/sewer/electric bill, dumped my old paint down the drain, etc. I dispose of pet waste into the garbage, plant/food waste into compost bin. Also, it's dangerous to the campers. A couple years ago, a disturbed man was piling crates and wood along the banks, at times chest deep in the water, and no one came to help after I called police and DES. A client we helped was stabbed.",CSB-General Inquiry,7,1,SEA-Unauthorized Encampment
